,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,sigma_F_gamma_um_opt_v2,xi_x_um_v2,xi_y_um_v2,chi2distance_deconvmethod_2d_v2
454,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540253,0,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,949.4116486086608,663.5196669084012,820.2373217591328
455,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541253,26,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,967.551218952025,550.8623273944087,460.2193712640184
456,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541733,38,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,968.8664081314504,558.0423501895897,652.3619719138521
457,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542093,44,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,948.757768775544,707.2198823104276,1820.0987873574084
458,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540273,1,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,964.68078302304,791.568806586047,1276.7646875692355
459,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541753,39,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,965.2474563195988,682.7926667683162,718.8278182382394
460,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541713,37,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,975.9361318651148,435.52085456334567,1613.573490615153
461,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541173,22,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,955.8189609151636,762.267045739023,555.997174733114
462,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541613,32,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1014.4779680738094,603.2100174584247,921.4476010387102
463,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540833,17,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,918.006535506442,715.5708034614745,1333.9665746307812
464,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542233,51,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,957.171779452658,377.8301020212371,3043.912929449856
465,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540433,9,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,909.3608846553624,760.710747251414,1021.876443988386
466,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540333,4,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1061.5987488960764,317.4109910518977,1073.9317374411903
467,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541693,36,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1019.101868517633,791.5688065860455,946.0569876101852
468,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540293,2,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,920.4889756309628,791.5688065860465,961.1499412817784
469,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542153,47,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,899.2671084187984,527.66481679138,455.29908151767705
470,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542273,53,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1009.5672425821164,715.5708034614745,471.7492158386069
471,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540813,16,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1058.7876791194028,380.6256935171435,765.8678208853606
472,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541653,34,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1025.640699196932,603.2100174584245,788.6434825479912
473,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540793,15,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,930.3251671008646,435.5208545633458,1029.3549553550276
474,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541333,30,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1035.013138090851,656.67433574145,579.3113908331122
475,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542253,52,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,994.6508193607254,300.3996486181481,389.7275381382506
476,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540693,10,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,950.8969537155194,715.5708034614745,728.6031787559118
477,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541773,40,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1014.3418258937832,603.2100174584248,1411.238707768273
478,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540733,12,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,945.9427392987528,980.1616301236716,919.3479470906184
479,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542133,46,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,971.0397139242216,715.5708034614746,727.3172852831262
480,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541673,35,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,984.4835157405234,527.1670692576106,388.80143923059046
481,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540853,18,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,978.9310719496776,791.5688065860459,1527.1379034521608
482,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541293,28,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,931.269627984816,980.1616301231286,975.895230151743
483,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541633,33,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1017.779641872936,603.2100174584248,576.7826088953657
484,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542113,45,707.0,1.0,,200.0,50.0,400.0,1.2,5.0,,998.5916012007596,791.5688065860483,487.6528390947691
485,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517632,19,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,776.1758984773093,656.3332941314992,1769.6611620293418
486,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518072,29,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,940.7299751003868,980.1616301289212,1161.6056058626295
487,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516823,1,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,951.4530451974584,502.3827652749593,3786.808221913401
488,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517652,20,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,968.3519032290488,351.04092909294576,2423.467965343197
489,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517732,24,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,909.1527492386596,791.5688065861099,735.7567153930947
490,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517532,14,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,975.6395881327506,288.7602930867145,1632.686292328724
491,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519512,64,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,890.0362676370117,715.5708034614773,394.4462327109532
492,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519432,60,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,983.1681870394436,268.57229779386864,2065.997920402258
493,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519852,69,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,944.4937568604512,603.2100174584247,786.6961370700661
494,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517712,23,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1050.3999511824777,1143.559378557755,1307.6056280041314
495,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519472,62,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,947.500283946605,369.5650354662472,1470.698685734239
496,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519532,65,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1017.9227554602056,656.3332941314991,3542.0579127044325
497,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519072,55,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1043.0553331793835,271.7635276109764,1035.6747983852526
498,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518992,51,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,950.9296043587776,603.2100174584247,1076.825781224694
499,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518912,47,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1054.2167404179677,603.2100174584247,980.4611312062198
500,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517003,10,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1001.831310748716,493.5638660161361,2435.2581573528696
501,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518112,31,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1031.8382916108949,529.4552049139526,1856.266418416142
502,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518592,43,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1049.101944185054,980.1616301288504,1127.9941597465092
503,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516883,4,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,923.8607383107296,507.7785833588484,3027.7671296030235
504,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516963,8,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,991.5726856421604,791.5688065861074,849.6651406226745
505,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519052,54,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,988.285115412648,411.4747811371497,1969.8283686990324
506,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518132,32,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,997.012244391055,389.9450488245686,2026.747086023994
507,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519092,56,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1064.5533252506164,847.1520525732966,765.3025149107744
508,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517592,17,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1015.9087301304965,379.87462266117865,1883.1522732066296
509,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516983,9,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1061.7877884161971,1123.660514082744,2807.383671263686
510,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518572,42,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1035.3649339836345,435.5208545633457,180.7238330602929
511,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518152,33,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1024.5668203501757,343.1083547829013,2225.9660830038447
512,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518192,35,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1126.7432715547334,526.2299401215964,1282.651750225259
513,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519032,53,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1089.7081643292051,300.39964861814803,3218.892346483923
514,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518652,46,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1089.6116046722564,656.3332941314991,890.2869376083393
515,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518492,38,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1113.0177117651829,656.3332941314992,2394.321461481522
516,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518032,27,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1075.1273921058869,314.2167439467132,1084.1311216496322
517,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517283,12,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1069.211320850595,603.2100174584247,755.5938105085581
518,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517672,21,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1046.7002824191666,603.2100174584247,283.2017247747939
519,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519372,57,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1095.079420744801,603.2100174584247,1012.242698365347
520,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517612,18,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1075.2931357564837,1143.559378557606,1977.1717905259968
521,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518932,48,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1104.6125775976384,279.8996429711443,1214.3158513724627
522,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519552,66,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1050.5282712651626,492.8559140009854,1205.8942047666203
523,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517692,22,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1070.2805214395707,388.5274395715553,1327.1055755165512
524,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518472,37,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1125.3624604277477,462.5518056494049,479.1480491898897
525,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519492,63,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1041.6333683588962,510.9272464316026,310.0930265914656
526,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518172,34,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1092.8663624367914,300.399648618148,757.5648057019124
527,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518052,28,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1038.9946365051333,435.5208545633457,808.8761363351174
528,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519452,61,890.0,1.0,,200.0,50.0,400.0,1.2,5.0,,1134.7297765209655,656.3332941314992,852.5509028398001
