,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit_v1,wavelength_nm_fit_v1,z_mm_fit_v1,d_um_fit_v1,d_um_at_detector_v1,gamma_fit_v1,w1_um_fit_v1,w2_um_fit_v1,I_Airy1_fit_v1,I_Airy2_fit_v1,x1_um_fit_v1,x2_um_fit_v1,chi2distance_fitting_v1,xi_um_fit_v1
929,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1c),1545617122,5,707.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,,,,,,,,,-13.61399001128484,13.438367788401695,,,7815.581933321331,0.5191365509632082,11.6063623089724,11.10875073598502,1.0,0.984455805731188,-3280.58195084533,4534.999982476001,1.332006604668863,617.4315392262881
930,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1c),1545617162,7,707.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,,,,,,,,,3.856128576436504,13.44542877836112,,,7700.0266979981425,0.4341357962923001,11.875715287995597,11.635885355937472,1.0,0.9955289631307876,-3165.0266980014485,4534.999999996694,1.4352565476829815,547.2903807509508
931,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648001,11,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,5.918865292311239,13.419748628030762,,,11303.706796414966,0.5429509796474714,10.000849261342507,12.537003573170985,1.0,0.4045251366151602,-5068.706796574952,6234.999999840014,0.7964357373641633,947.3377384209444
932,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649001,34,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,6.439525796914495,13.41425766342908,,,11325.861233846956,0.443017055048107,9.689044091186643,13.005470936777698,1.0,0.2990118551132349,-5090.861261971853,6234.999971875102,1.588274460221368,820.5031780421955
933,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647621,5,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-12.938451180295033,13.421110146602125,,,11398.202633659585,0.3728412900145527,9.66088914345604,13.036922588396944,1.0,0.2777508297801822,-5163.202645270815,6234.999988388768,1.3316431612870407,745.3505735051797
934,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648561,25,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,23.29245695087684,13.444237355959311,,,11261.213529000135,0.4923553796680501,10.270901090302411,12.91864073510187,1.0,0.3798298039727294,-5026.213529475573,6234.999999524563,1.1985922434062617,879.5186468776013
935,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648521,24,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,3.4394426869512245,13.49522255148045,,,11186.9454067503,0.380359718876643,10.674053199962025,12.3630420450808,1.0,0.5223780981648517,-4951.945453651832,6234.99995309847,2.318993954998159,753.0083405736423
936,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647701,8,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-10.61026375557526,13.550642634656134,,,11235.831485267932,0.3676875944653021,10.417720870641984,12.830363061794934,1.0,0.4036137695634856,-5000.831494266236,6234.999991001695,3.040880315050523,740.1477836327791
937,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649021,35,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,1.2555339037037356,13.400000000022589,,,11322.033758632831,0.4616083561205203,9.77714464572345,12.771256587090548,1.0,0.2643106087626417,-5087.0337587012045,6234.999999931629,1.1046353706542325,842.0369175685895
938,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647721,9,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,36.04333214422422,13.507231272821295,,,11734.685102824918,0.3855307580502849,9.82816192857614,12.687537967169828,1.0,0.3528715495420357,-5499.685102913863,6234.999999911055,1.5580155563951927,758.323708543035
939,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648021,12,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-6.201932585042641,13.476682511506883,,,11269.575336410477,0.2873318385883783,9.95098250109167,12.954832233799111,1.0,0.2895669143757504,-5034.580892451386,6234.994443959088,1.697598238105567,662.9457599035924
940,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649821,51,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,4.132719671364157,13.468978020176056,,,11301.123131463048,0.4093596699363033,10.225343557938556,12.615262324398447,1.0,0.4064551259850825,-5066.123137455943,6234.999994007105,2.1319864205173307,783.3697169639374
941,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648921,30,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-2.1062010577684305,13.460307916883371,,,11348.29700540584,0.4553208450489974,10.03390903163605,12.72938628053906,1.0,0.3708196718722115,-5113.297005988841,6234.999999416999,1.69989257941427,834.6655572684597
942,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648941,31,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-14.110733752273063,13.428597826320448,,,11435.79807998267,0.2688594652073409,9.62103322644126,13.200308698222472,1.0,0.2503134278221758,-5200.79812209493,6234.99995788774,1.2721111654544264,645.9600459567887
943,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649541,49,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-3.179779456101869,13.479427735084256,,,11196.603940818575,0.2669801190759142,10.24145394834392,12.75687805667189,1.0,0.3793369730348854,-4961.603963209245,6234.999977609332,1.2040662839761629,644.2421683598553
944,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648181,20,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-6.906609328016884,13.543369558327454,,,11265.27733180659,0.3377312445650982,10.48887778745602,12.794065747232558,1.0,0.4283980533113236,-5030.277332334297,6234.999999472293,1.6934188838577666,710.5846193151333
945,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649501,47,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,10.183704002590275,13.4266935971967,,,11288.27482202269,0.3474521122475088,10.057753065733198,12.811032357973623,1.0,0.3701129028120611,-5053.27482208974,6234.999999932948,0.8084314132009561,720.0585432178661
946,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647521,0,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,6.175010133868909,13.451953982993516,,,11558.79345417261,0.4643119475382045,9.77693636981352,12.66442007930914,1.0,0.3453499597943786,-5323.793533540111,6234.9999206325,1.2238079931363284,845.2355761695856
947,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649441,44,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,2.8962396925708163,13.4166310285193,,,11438.31470950012,0.3511314528405131,9.776153806258064,12.84284544644216,1.0,0.3253949205307157,-5203.314713921903,6234.999995578218,1.0362242266937007,723.6731102194882
948,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649061,37,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,10.063094865968424,13.42382691565029,,,11408.074667832963,0.3851099322122938,9.807922061296066,13.141096802099677,1.0,0.2980897543983837,-5173.074672902678,6234.999994930286,1.2558978019381923,757.8896203150605
949,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647601,4,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-16.72961491799333,13.422838471328346,,,11445.23324641676,0.2228467351654264,10.0921225833283,12.865918985996489,1.0,0.3121072752653223,-5210.233246902078,6234.999999514681,0.3335598020291883,604.2297879731856
950,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648901,29,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-2.7656572932053223,13.45608254760937,,,11275.78268757393,0.4187864377090552,10.108696760498985,12.595753132584088,1.0,0.3644477956678565,-5040.782901650947,6234.999785922984,0.9778505761841724,793.5488993182818
951,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648041,13,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-19.29050380869125,13.466903423977168,,,11356.730846954892,0.2790882912038371,9.898867599428067,12.916608120586911,1.0,0.2822603608427782,-5121.730852768336,6234.999994186555,0.5689185566545245,655.3415502102418
952,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648121,17,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-12.952994243030162,13.487712276077334,,,11271.96617174154,0.3569687063468666,10.07846301088013,12.928999359319052,1.0,0.3266739704643108,-5036.96621565974,6234.999956081801,1.079661091130825,729.4415224162126
953,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647541,1,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-24.857133439373683,13.506346799660893,,,11380.683046909911,0.2746853885339346,10.005913889106637,12.996632273501511,1.0,0.3003148775726239,-5145.683050304693,6234.999996605217,0.9717728998381384,651.2965347592229
954,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545647681,7,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-1.1775896273816215,13.463047774497497,,,11312.474047989705,0.2920252834610369,10.048310721488898,12.69121020398028,1.0,0.3592130738773065,-5077.4740480613455,6234.999999928359,0.7474076916782297,667.2946925862433
955,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649841,52,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,1.4801603499920477,13.425912478570476,,,11447.748866428596,0.4082797038654761,9.66985963567477,12.84935319423506,1.0,0.3057701342112442,-5212.748878684364,6234.999987744233,1.398846515587045,782.2138084388367
956,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648881,28,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-11.907855726552045,13.45943985199747,,,11421.534188237143,0.3154658558832818,9.817373583825397,12.96488831319095,1.0,0.2944046121858912,-5186.534329155051,6234.999859082094,0.9858129205531422,689.2619896597913
957,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648481,22,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,12.986154807775163,13.448680708940728,,,11261.4825409164,0.281835206699809,10.222741180188631,12.779434510419565,1.0,0.3106258735743987,-5026.482543741031,6234.9999971753705,0.6615170847634866,657.8708100369421
958,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649041,36,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-4.399638565901569,13.444792046579012,,,11276.516025240684,0.2792622383058594,10.027615114185515,12.877166268148388,1.0,0.2747623811882392,-5042.180692928577,6234.335332312107,0.7171584554769811,655.5015830390228
959,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545649361,40,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-9.179813604226863,13.452797107763669,,,11543.037531149816,0.2261973632412814,9.832607874929352,13.122485900777614,1.0,0.2742284033034643,-5308.037532108293,6234.999999041523,0.7987176977278133,607.2555937795424
960,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545648601,27,1047.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,,,,,,,,,-10.270551964914375,13.480028052331646,,,11986.333132789076,0.560007730564123,9.88766021354744,12.062376453964784,1.0,0.4350976724743903,-5751.333136019801,6234.999996769275,3.639731511409877,972.278811749648
