,timestamp_pulse_id,pixis_centerx_px,phap_height_px,I_Airy2_do_fit,mod_sigma_um_range_1,wavelength_nm_range_1,x1_um_fit,mod_shiftx_um_range_0,x2_um_range_0,sigma_x_F_gamma_um_multiplier,wavelength_nm,x1_um_do_fit,z_mm_fit,gamma_fit_v2,xi_um,pinholes_bg_avg_sy_um,x1_um_range_1,w2_um,zeta_x_fit,shiftx_um_range_0,wavelength_nm_range_0,gamma_do_fit,w2_um_range_0,xi_x_um_fit,d_um_range_0,pinholes_bg_avg_yc_um,z_mm,x2_um_fit,pinholes_bg_avg_phi,I_Airy2,mod_shiftx_um,I_Airy1_range_1,pinholes_centery_px,zeta_y,I_Airy1_fit,d_um_fit,xi_um_guess,mod_sigma_um_range_0,d_um_at_detector,mod_shiftx_um_fit,normfactor_do_fit,z_mm_range_0,pixis_profile_centerx_px_fit,I_Airy2_fit,I_Airy1_do_fit,I_Airy2_range_1,mod_sigma_um_fit,d_um_do_fit,pixis_profile_avg_width,xi_y_um,xi_um_fit_v2,balance,wavelength_nm_fit,d_um_range_1,zeta_y_fit,sigma_F_gamma_um_opt,phap_diam_um,crop_px,z_mm_do_fit,w2_um_do_fit,w2_um_fit,pinholes_cm_x_px,mod_shiftx_um_range_1,I_Airy2_range_0,xi_x_um,pinholes_cm_y_px,x2_um_do_fit,pixis_rotation,gamma_range_0,mod_shiftx_um_do_fit,d_um,shiftx_um_fit,gamma,w1_um_fit,shiftx_um,phap_yc_px,xatol,pinholes_centerx_px,w1_um_do_fit,I_Airy1,normfactor,pixis_profile_centery_px_fit,phcam_scaley_um_per_px,mod_sigma_um,x2_um_range_1,w2_um_range_1,wavelength_nm_do_fit,pixis_image_minus_bg_rot_cropped_counts,pinholes_bg_avg_sx_um,phcam_scalex_um_per_px,normfactor_range_0,shiftx_um_range_1,xi_y_um_fit,I_Airy1_range_0,z_mm_range_1,x1_um_range_0,x1_um,phap_width_px,normfactor_range_1,zeta_x,phap_xc_px,shiftx_um_do_fit,pinholes_bg_avg_xc_um,mod_sigma_um_do_fit,x2_um,w1_um_range_0,w1_um_range_1,w1_um,gamma_fit,snr_db,xi_um_fit,pixis_centery_px,gamma_range_1,bgfactor
7071,1547468349,530.0,520.0,True,100000.0,18.1,-6234.999999997976,-10000.0,0.0,1.2,18.0,True,,0.7090287656007056,1308.7929152408335,496.17623492449127,0.0,11.0,0.8054084145223244,-1500.0,17.9,True,8.0,1278.961964157043,50.0,2019.2307692307693,5781.0,6234.999924992802,1.5288807062036531,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.999998630235,1562.3591965519354,False,5770.0,530.0,0.6783875366439432,False,5.5,4609.859740902813,False,200.0,1301.2289245672926,1262.529026017176,,18.07504927321744,1337.0,,22.300000000000004,2000.0,50.0,False,True,10.090466950877056,655.0680511706407,10000.0,0.2,1301.2289245675158,476.677663214324,True,-1.38,0.01,True,1047.0,31.49346315188768,0.8,10.55996583199516,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,357965017.67773044,470.61008540385217,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,0.8118609263682927,700.0,True,3269.767441860465,True,5235.0,8.0,15.0,11.0,0.7509419992150443,,1383.3268661547888,490.0,1.0,
7072,1547468369,530.0,520.0,True,100000.0,18.1,-6174.429286373931,-10000.0,0.0,1.2,18.0,True,,0.6888796332105037,744.7478961215406,495.6846014572344,0.0,11.0,0.783210441841771,-1500.0,17.9,True,8.0,1186.196667656165,50.0,2015.384615384616,5781.0,6234.999976483138,1.5282629701602726,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12409.429285902715,1534.8676874940377,False,5770.0,530.0,0.4327331783422872,False,5.5,4637.511010490407,False,200.0,1258.8710679223618,1212.7144686012207,,18.086291334305443,1337.0,,22.300000000000004,2000.0,50.0,False,True,10.806058861111175,654.1895980451117,10000.0,0.2,1258.8710679225512,473.4952644833138,True,-1.38,0.01,True,1047.0,36.32275481848024,0.8,10.21186443130292,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,361485054.5039322,470.8349733196855,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3269.767441860465,True,5235.0,8.0,15.0,11.0,0.7276618601047081,,1313.0267297912958,490.0,1.0,
7073,1547468389,530.0,520.0,True,100000.0,18.1,-5963.825099532384,-10000.0,0.0,1.2,18.0,True,,0.7652845691647671,1510.8739124838544,500.196350519777,0.0,11.0,0.8297306812064135,-1500.0,17.9,True,8.0,1441.3339947667048,50.0,2046.1538461538464,5781.0,6234.999981175812,1.5428783185157586,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12198.825099253418,-88.92876744006026,False,5770.0,258.0,0.4934262952964567,False,5.5,7550.634379804219,False,200.0,1372.8455003062372,1431.408788630148,,18.053876668079425,1337.0,,21.50000000000001,2000.0,50.0,False,True,10.80464952802729,655.8705931112547,10000.0,0.2,1372.8455003065087,480.411802122619,True,-1.38,0.01,True,1047.0,34.13274825017356,0.8,10.048853177745038,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,253619855.3897628,484.79626947455256,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3209.302325581395,True,5235.0,8.0,15.0,11.0,0.7653376485256738,,1431.594385138854,490.0,1.0,
7074,1547468409,530.0,520.0,True,100000.0,18.1,-5954.842429832136,-10000.0,0.0,1.2,18.0,True,,0.6866800570714793,1157.8693522318574,494.2364900110573,0.0,11.0,0.7827394809068213,-1500.0,17.9,True,8.0,1167.9549354720712,50.0,1992.3076923076928,5781.0,6028.099132007788,1.538244140978801,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12189.842429832135,-142.9087629462192,False,5770.0,127.0,0.4506066561105342,False,5.5,7308.300426186975,False,200.0,1161.5969462419553,1207.5444973963076,,18.09999999999998,1337.0,,,2000.0,50.0,False,True,10.77076176315323,651.5130651161993,10000.0,0.2,1161.5969462419407,471.44054828184096,True,-1.38,0.01,True,1047.0,-50.84587517402406,0.8,10.281664453245472,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,444731729.170906,464.3155177570008,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3279.069767441861,True,5235.0,8.0,15.0,11.0,0.6868113528888159,,1207.8517083632823,490.0,1.0,
7075,1547468637,530.0,520.0,,,,-3291.988795045964,,,,,,,,415.7698379511335,,,,,,,,,,,,,5450.0,,,,,600.0,,1.0,,,,8741.988795045963,,,,530.0,0.2534773266481342,,,,,,659.1271835772937,,,,,,59.90000000000001,2000.0,,,,14.99999987859184,,,,415.7698379511335,,,-1.38,,,,-563.6070199966332,,10.000000000000002,,550.0,,500.0,,,,,3.8461538461538463,,,,,,,4.651162790697675,,,,,,,,430.0,,,700.0,,,,,,,,0.3306232182274409,,,490.0,,
7076,1547468689,530.0,520.0,True,100000.0,18.1,-5995.734490062776,-10000.0,0.0,1.2,18.0,True,,0.7276241882577095,1247.3032835128122,494.38376703471465,0.0,11.0,0.7655230043190067,-1500.0,17.9,True,8.0,1109.7974418196552,50.0,2015.384615384616,5781.0,6234.999999697253,1.5424414453655657,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12230.73448977089,-129.99729315266632,False,5770.0,36.0,0.9391894634433082,False,5.5,3312.112794273815,False,200.0,1088.1088121875746,1312.919830988112,,18.020686933574595,1337.0,,25.70000000000001,2000.0,50.0,False,True,11.084972676363837,658.3115846538884,10000.0,0.2,1088.1088121875675,478.5204554447971,True,-1.38,0.01,True,1047.0,31.25413041951492,0.8,11.03388470151144,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,196720582.75686985,466.3825455945903,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3274.4186046511627,True,5235.0,8.0,15.0,11.0,0.7281848524000679,,1314.5129181697396,490.0,1.0,
7077,1547468709,530.0,520.0,True,100000.0,18.1,-6234.854932237025,-10000.0,0.0,1.2,18.0,True,,0.656080036805251,1150.108480341944,495.52105228300906,0.0,11.0,0.7641689572054442,-1500.0,17.9,True,8.0,1112.0140564374203,50.0,2011.5384615384617,5781.0,6235.0,1.5310780661775552,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.854932237024,1061.1990739261382,False,5770.0,36.0,0.5038331248599225,False,5.5,4801.095606368214,False,200.0,1141.8306365296085,1140.3733704369906,,18.09999999999021,1337.0,,23.70000000000001,2000.0,50.0,False,True,10.955822250877386,654.0719765489655,10000.0,0.2,1141.8306365295875,474.6221473070703,True,-1.38,0.01,True,1047.0,36.69581187630638,0.8,10.407319062021635,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,318288756.37318367,469.311788799528,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3269.767441860465,True,5235.0,8.0,15.0,11.0,0.6723039290959503,,1174.9298744644102,490.0,1.0,
7078,1547468729,530.0,520.0,True,100000.0,18.1,-6234.9999996711285,-10000.0,0.0,1.2,18.0,True,,0.6455296593860604,1175.7950549406548,496.5598787155437,0.0,11.0,0.7636364918281321,-1500.0,17.9,True,8.0,1116.09463949987,50.0,2030.7692307692307,5781.0,6234.99999330396,1.5404549130042644,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.999999671116,2713.9118621466914,False,5770.0,49.0,0.4952042005184257,False,5.5,7317.696661681238,False,200.0,1165.0622810503546,1119.054628892441,,18.080500586368007,1337.0,,23.70000000000001,2000.0,50.0,False,True,9.968858347066694,653.1707240981149,10000.0,0.2,1165.062281050377,482.951039087608,True,-1.38,0.01,True,1047.0,44.72304649166245,0.8,10.574851007071487,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,280099744.7676435,471.82299667201767,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3237.2093023255816,True,5235.0,8.0,15.0,11.0,0.6914862863062621,,1218.9062848950682,490.0,1.0,
7079,1547468749,530.0,520.0,True,100000.0,18.1,-6235.0,-10000.0,0.0,1.2,18.0,True,,0.7292526460336504,1511.549668531463,494.6375902386552,0.0,11.0,0.8240853259312451,-1500.0,17.9,True,8.0,1353.7430488199416,50.0,1992.3076923076928,5781.0,5912.619529376792,1.5369339551489438,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12127.874599026542,1151.4041264368152,False,5770.0,71.0,0.4528504209296776,False,5.5,4097.849358175018,False,200.0,1337.4160069905563,1317.55966614942,,18.0999999999866,1337.0,,21.1,2000.0,50.0,False,True,10.597723861568978,653.2946364707955,10000.0,0.2,1337.4160069904508,479.461460008645,True,-1.38,0.01,True,1047.0,38.602613423741786,0.8,10.470827081685888,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,466701188.98078847,465.2728080936935,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3274.4186046511627,True,5235.0,8.0,15.0,11.0,0.7586150438058996,,1408.5492490522297,490.0,1.0,
7080,1547468769,530.0,520.0,True,100000.0,18.1,-6235.0,-10000.0,0.0,1.2,18.0,True,,0.7575108233016925,1468.3058239733664,492.0072069465944,0.0,11.0,0.8178468648978541,-1500.0,17.9,True,8.0,1313.3764330881172,50.0,2000.0,5781.0,6234.999999999998,1.560926174259086,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12336.897559803385,435.07779268274135,False,5770.0,426.0,0.6422242082920824,False,5.5,1759.5353978668916,False,200.0,1394.834608736984,1404.8504555740851,,18.099999999978778,1337.0,,21.1,2000.0,50.0,False,True,9.91354572212498,652.9734263574755,10000.0,0.2,1394.8346087367229,469.4978331856002,True,-1.38,0.01,True,1047.0,-63.45962844955375,0.8,10.41001117583178,-572.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,427778589.8727054,462.0449237715285,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3283.720930232558,True,5235.0,8.0,15.0,11.0,0.7810262008161524,,1489.20463623645,490.0,1.0,
7081,1547468789,530.0,520.0,True,100000.0,18.1,-6234.999999999944,-10000.0,0.0,1.2,18.0,True,,0.6882505660659065,1244.5599785018178,492.4924449075612,0.0,11.0,0.7742759401419792,-1500.0,17.9,True,8.0,1141.4192787014376,50.0,2011.5384615384617,5781.0,6234.999959069214,1.5302574107025766,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.999999621385,406.6717650470328,False,5770.0,530.0,0.601992530809202,False,5.5,9218.90066817755,False,200.0,1205.5396519416715,1211.2308004307708,,18.064844983508884,1337.0,,23.90000000000001,2000.0,50.0,False,True,10.525989091270764,654.425764213058,10000.0,0.2,1205.5396519415983,476.6647585790098,True,-1.38,0.01,True,1047.0,34.20404593374292,0.8,10.65839130808122,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,319598452.8892154,466.4648804329989,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,0.8001512579406402,700.0,True,3265.116279069768,True,5235.0,8.0,15.0,11.0,0.6889205395995477,,1212.8110890652729,490.0,1.0,
7082,1547468809,530.0,520.0,True,100000.0,18.1,-5691.614127890505,-10000.0,0.0,1.2,18.0,True,,0.7464237382039182,1365.6326413146733,495.9463040694247,0.0,11.0,0.7968881233091589,-1500.0,17.9,True,8.0,1244.2274389810864,50.0,2023.0769230769224,5781.0,5838.1031075733645,1.5333817401799783,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,11926.614004829036,-850.1448490230341,False,5770.0,134.0,0.431991403169112,False,5.5,5531.853083579317,False,200.0,1227.0517426621016,1368.979957717059,,18.084338433499827,1337.0,,21.40000000000001,2000.0,50.0,False,True,10.783500395811194,655.6572702046076,10000.0,0.2,1227.0517426621593,474.56373499818153,True,-1.38,0.01,True,1047.0,24.308837537395902,0.8,10.61423910195732,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,267962082.0263665,471.6291104561925,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3251.1627906976746,True,5235.0,8.0,15.0,11.0,0.7552905369564971,,1397.4845155687042,490.0,1.0,
7083,1547468829,530.0,520.0,True,100000.0,18.1,-6234.999999874575,-10000.0,0.0,1.2,18.0,True,,0.7010427972806228,1242.321467738152,495.6003424512471,0.0,11.0,0.7680824852684386,-1500.0,17.9,True,8.0,1133.0497848211976,50.0,2023.0769230769224,5781.0,6234.955786280267,1.536980701110488,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,11814.968766021231,-292.5463443778917,False,5770.0,58.0,0.3558177506869228,False,5.5,5714.817038170639,False,200.0,1143.2812254295104,1242.234410009208,,18.089327233236155,1337.0,,23.300000000000004,2000.0,50.0,False,True,11.688567712812713,655.0391748803481,10000.0,0.2,1143.281225429472,473.5696944080858,True,-1.38,0.01,True,1047.0,40.77529822745896,0.8,10.850099416223806,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,260793876.17190576,472.3122071380361,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3251.1627906976746,True,5235.0,8.0,15.0,11.0,0.7019619417407621,,1244.5320161746026,490.0,1.0,
7084,1547468849,530.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,-1.38,,,,,,,,550.0,,500.0,,,,,3.8461538461538463,,,,,,,4.651162790697675,,,,,,,,430.0,,,700.0,,,,,,,,,,,490.0,,
7085,1547468869,530.0,520.0,True,100000.0,18.1,-6235.0,-10000.0,0.0,1.2,18.0,True,,0.7443104221117861,754.9533246950842,494.4660436054509,0.0,11.0,0.8150567469463894,-1500.0,17.9,True,8.0,1324.885853115766,50.0,2023.0769230769224,5781.0,6234.999999999998,1.5354733323774377,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12470.0,143.41579277465098,False,5770.0,530.0,0.4388431844625169,False,5.5,6645.19150637433,False,200.0,1291.9874484966847,1362.392031994124,,18.099999999993724,1337.0,,22.0,2000.0,50.0,False,True,10.9525460940344,653.6386580382851,10000.0,0.2,1291.9874484966692,472.4465576240093,True,-1.38,0.01,True,1047.0,44.47919854659267,0.8,10.164927251095667,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,364893323.10207736,470.89596633273055,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3260.465116279069,True,5235.0,8.0,15.0,11.0,0.744483784000577,,1362.9295819803835,490.0,1.0,
7086,1547469149,530.0,520.0,True,100000.0,18.1,-6234.999994369944,-10000.0,0.0,1.2,18.0,True,,0.7690416450237065,1438.264622538284,494.4484266281934,0.0,11.0,,-1500.0,17.9,True,8.0,,50.0,2026.923076923077,5781.0,5444.65507451544,1.5234772871807356,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.999990929104,352.580482332065,False,5770.0,588.0,0.7510123189296676,False,5.5,4745.51258324268,False,200.0,1334.7860933109164,1444.6941854920412,,18.084763165739247,1337.0,,21.300000000000004,2000.0,50.0,False,True,10.802615707195624,657.1794318806179,10000.0,0.2,1334.7860933109569,469.3081535811869,True,-1.38,0.01,True,1047.0,36.971151269565325,0.8,10.133986949472211,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,249501597.4373921,463.74017615940033,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3283.720930232558,True,5235.0,8.0,15.0,11.0,0.7711671866707451,,1452.346532719425,490.0,1.0,
7087,1547469169,530.0,520.0,True,100000.0,18.1,-5799.379127267314,-10000.0,0.0,1.2,18.0,True,,0.7174814106779663,1375.8757916102838,496.5598787155437,0.0,11.0,0.8108139994326857,-1500.0,17.9,True,8.0,1307.2207080743565,50.0,2030.7692307692307,5781.0,5921.396930752922,1.5404549130042644,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12034.379127082322,-138.79562879425066,False,5770.0,441.0,0.8497620888015749,False,5.5,3659.464567454447,False,200.0,1196.7048020358668,1284.8642708049802,,18.071536601955607,1337.0,,22.40000000000001,2000.0,50.0,False,True,10.800092550302756,656.2200497707778,10000.0,0.2,1196.7048020358618,474.4585016948774,True,-1.38,0.01,True,1047.0,25.84144901160585,0.8,10.601191361251256,-377.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,235729106.5138078,471.82299667201767,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3237.2093023255816,True,5235.0,8.0,15.0,11.0,0.7179976526809037,,1286.258297931113,490.0,1.0,
7088,1547469189,530.0,520.0,True,100000.0,18.1,-6235.0,-10000.0,0.0,1.2,18.0,True,,0.6848888146808786,1248.7731327137926,495.6846014572344,0.0,11.0,0.7919734175701361,-1500.0,17.9,True,8.0,1221.4736883954406,50.0,2015.384615384616,5781.0,6019.26339916054,1.5282629701602726,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.999989103437,862.0522162511079,False,5770.0,472.0,0.8839537151472554,False,5.5,3458.280559519644,False,200.0,1191.9932520574644,1203.3707433356683,,18.1,1337.0,,23.90000000000001,2000.0,50.0,False,True,10.467048897545585,656.1010146054713,10000.0,0.2,1191.9932520575198,472.94294300301095,True,-1.38,0.01,True,1047.0,28.680814892879653,0.8,10.368684206485074,26.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,337602836.23349005,470.8349733196855,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3269.767441860465,True,5235.0,8.0,15.0,11.0,0.7065010967218146,,1256.023305614647,490.0,1.0,
7089,1547469209,530.0,520.0,True,100000.0,18.1,-5884.76432924856,-10000.0,0.0,1.2,18.0,True,,0.6748457107872103,1078.5858579764677,492.4924449075612,0.0,11.0,0.7409718197992807,-1500.0,17.9,True,8.0,1029.3931192788084,50.0,2011.5384615384617,5781.0,3441.781810649099,1.5302574107025766,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,7910.970974164266,2272.421405854302,False,5770.0,530.0,5.499999947071515,False,5.5,2562.2872005508098,False,200.0,992.6246413429068,1180.5533481005689,,18.099999999999987,1337.0,,27.40000000000001,2000.0,50.0,False,True,8.396009669695527,653.9015715841564,10000.0,0.2,992.6246413429064,483.55367009946025,True,-1.38,0.01,True,1047.0,-59.60023888728893,0.8,14.999999999880124,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,223159293.77665848,466.4648804329989,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,0.7563289107517011,700.0,True,3265.116279069768,True,5235.0,8.0,15.0,11.0,1.0,,18472346.73174192,490.0,1.0,
7090,1547469229,530.0,520.0,True,100000.0,18.1,-6235.0,-10000.0,0.0,1.2,18.0,True,,0.5917756476720881,1029.3616342610756,494.4219172884542,0.0,11.0,0.7209968638716866,-1500.0,17.9,True,8.0,967.7793233623185,50.0,2023.0769230769224,5781.0,4949.68741670555,1.532979321992782,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12077.597201448372,580.6108789182108,False,5770.0,597.0,0.76411398168723,False,5.5,2622.243695433477,False,200.0,1055.7042964960926,1022.12986896936,,18.099999999985865,1337.0,,40.3,2000.0,50.0,False,True,8.989744358709356,655.327230742387,10000.0,0.2,1055.7042964960897,484.1064116271338,True,-1.38,0.01,True,1047.0,37.8511216018951,0.8,10.89969400396114,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,165134640.49332207,465.0584606724305,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3279.069767441861,True,5235.0,8.0,15.0,11.0,0.6064610249431512,,1046.879809481413,490.0,1.0,
7091,1547469269,530.0,520.0,True,100000.0,18.1,-5837.3771354367655,-10000.0,0.0,1.2,18.0,True,,0.7635855428105875,1503.581837655274,492.4952344861816,0.0,11.0,0.8278448159937736,-1500.0,17.9,True,8.0,1380.006714032123,50.0,2019.2307692307693,5781.0,6137.974948359245,1.5341070366505938,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12072.377122384612,650.2116847596699,False,5770.0,530.0,0.5003393424593323,False,5.5,4832.658454121196,False,200.0,1384.3579788462575,1425.499143984021,,18.07065054732941,1337.0,,21.1,2000.0,50.0,False,True,10.68046118284849,654.6894523316837,10000.0,0.2,1384.3579788470597,470.8285610114144,True,-1.38,0.01,True,1047.0,38.32780882794009,0.8,10.393772106568,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,295459578.20931834,467.5542222529664,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,0.8491714912275559,700.0,True,3265.116279069768,True,5235.0,8.0,15.0,11.0,0.770528299837916,,1450.0358763927677,490.0,1.0,
7092,1547469289,530.0,520.0,True,100000.0,18.1,-6234.655576341562,-10000.0,0.0,1.2,18.0,True,,0.7114318024889791,1336.0903768972169,491.91396517978586,0.0,11.0,0.8298981375761655,-1500.0,17.9,True,8.0,1375.8986141094151,50.0,1996.1538461538464,5781.0,6235.0,1.5611912375921635,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12469.64479649288,-2650.729706398829,False,5770.0,118.0,0.5062162239169042,False,5.5,13125.05487493627,False,200.0,1313.953881242132,1268.786685850435,,18.099997414161766,1337.0,,21.200000000000006,2000.0,50.0,False,True,10.927686647272315,653.0415135332776,10000.0,0.2,1313.9538812420928,461.23471725130526,True,-1.38,0.01,True,1047.0,35.99475890552503,0.8,10.053218355166166,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,577329784.8488282,462.4871168996543,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3302.325581395349,True,5235.0,8.0,15.0,11.0,0.7260895724846128,,1308.582565938611,490.0,1.0,
7093,1547469309,530.0,520.0,True,100000.0,18.1,-6234.999999778402,-10000.0,0.0,1.2,18.0,True,,0.7000607892686073,1167.1780994706332,494.292163073477,0.0,11.0,0.7648537905251119,-1500.0,17.9,True,8.0,1107.542467139872,50.0,2015.384615384616,5781.0,5758.706723602008,1.533484813046031,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12129.836681461962,-599.3835376151183,False,5770.0,62.0,0.2510484906908365,False,5.5,4824.43166224021,False,200.0,1118.483093588747,1239.7903661353923,,18.076273989126484,1337.0,,24.0,2000.0,50.0,False,True,11.182864768573214,653.5061416829969,10000.0,0.2,1118.483093588747,473.7001399875406,True,-1.38,0.01,True,1047.0,36.28380051083923,0.8,10.330962299592798,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,264557638.28715152,466.4180251939553,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3265.116279069768,True,5235.0,8.0,15.0,11.0,0.7054845436465901,,1253.4286350881937,490.0,1.0,
7094,1547469329,530.0,520.0,True,100000.0,18.1,-6234.999999977569,-10000.0,0.0,1.2,18.0,True,,0.7729295635226626,1390.0008260394045,495.52105228300906,0.0,11.0,0.8162428088477991,-1500.0,17.9,True,8.0,1326.1776410488303,50.0,2011.5384615384617,5781.0,5998.135476043722,1.5310780661775552,0.8,3000.0,1.5,600.0,,1.0,,800.0,1500.0,12219.613247556585,212.59813806184863,False,5770.0,81.0,0.4069407348624984,False,5.5,4201.958227200448,False,200.0,1354.8264787700643,1458.7681560105125,,18.1,1337.0,,21.1,2000.0,50.0,False,True,11.135102446381016,653.4533382564526,10000.0,0.2,1354.826478769687,473.83161881036585,True,-1.38,0.01,True,1047.0,34.627692937452366,0.8,10.310406068921123,0.0,550.0,5.0,500.0,True,1.0,1.0,,3.8461538461538463,3000.0,6235.0,15.0,True,390925967.9638536,469.311788799528,4.651162790697675,0.1,1500.0,,0.2,5790.0,-6235.0,-5235.0,430.0,1.5,,700.0,True,3269.767441860465,True,5235.0,8.0,15.0,11.0,0.7739194909052872,,1462.406244153022,490.0,1.0,
