,measurement,timestamp_pulse_id,imageid,separation_um,balance,xi_um_guess,crop_px,snr_db,sigma_x_F_gamma_um_multiplier,pixis_profile_avg_width,sigma_F_gamma_um_opt_v3,xi_x_um_v3,xi_y_um_v3,chi2distance_deconvmethod_2d_v3,chi2distance_deconvmethod_1d_v3,xi_um_v3
1530,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415180,66,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,251.5411276452868,1455.472468391216
1531,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413460,34,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,365.1463676721697,1446.1507764321386
1532,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414780,60,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,755.0867698757813,1335.8765779916746
1533,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415280,71,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,1098.489501998651,1167.9472554900722
1534,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414700,56,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,226.67695843856097,1635.9238159705203
1535,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412980,23,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,1618.8846329017751,1197.5173777486864
1536,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412820,15,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,387.1128100203048,1272.5214659593023
1537,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414340,51,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,38.35892415658968,1777.6104579440405
1538,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413300,26,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,248.79340779948743,1382.7127978112226
1539,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414860,64,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,193.5271578089481,1525.0008450309808
1540,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412500,11,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,1949.660136278951,1488.7347918476742
1541,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414660,54,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,247.786105467754,1391.8677197391366
1542,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414360,52,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,28.82085190043463,1585.983347382984
1543,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412460,9,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,3962.151105240209,1079.7315036080167
1544,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413880,40,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,44.94874562848644,1737.6701380023585
1545,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412040,0,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,500.4120953284914,1361.987916541362
1546,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414280,48,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,162.5420137750205,1372.8557971125992
1547,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412940,21,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,515.3686836589684,1123.9469059440912
1548,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415220,68,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,7.314417164337525,2072.6587581528124
1549,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415240,69,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,378.8080620806128,1531.5181396737569
1550,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412900,19,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,1475.2024339124494,1147.245998145742
1551,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413420,32,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,975.0251022649988,1417.2995057524693
1552,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413800,36,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,21.642657370203462,1784.558049978703
1553,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413280,25,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,0.4943944096060192,4071.84101978383
1554,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412860,17,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,1.0321851650056182,2955.059880480176
1555,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412480,10,890.0,,400.0,50.0,26.8,1.2,200.0,,,,,22.2274515254548,1937.3827391575944
1556,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468689,11,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1557,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469789,39,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1558,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469229,25,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1559,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469149,21,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1560,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468389,8,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1561,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469169,22,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1562,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468729,13,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1563,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468309,4,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1564,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468829,18,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1565,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468809,17,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1566,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469309,28,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1567,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469669,33,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1568,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469729,36,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1569,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468869,20,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1570,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469769,38,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1571,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469269,26,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1572,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468789,16,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1573,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469209,24,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1574,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469709,35,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1575,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469609,30,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1576,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469649,32,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1577,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468249,1,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1578,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468349,6,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1579,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468369,7,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1580,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469189,23,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1581,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469749,37,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1582,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469329,29,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1583,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468709,12,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1584,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468329,5,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1585,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469689,34,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1586,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468289,3,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1587,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468749,14,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1588,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468409,9,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1589,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469629,31,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1590,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468229,0,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1591,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468269,2,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1592,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468769,15,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1593,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469289,27,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
1594,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486863,3,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,23763.87558247469,396.14552720401406
1595,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488223,35,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,32853.818160139184,396.9021619832191
1596,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489543,63,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,16734.528347099047,392.3049094275623
1597,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489223,59,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,25120.20170422336,391.7059627801988
1598,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487183,7,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,29904.43267279143,402.07149465525737
1599,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486883,4,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,25691.4988418351,395.2514961047509
1600,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488583,40,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,29100.2019231436,394.3988042498552
1601,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488103,29,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,46657.62050465899,394.21335794010497
1602,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487383,17,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,37282.256229946295,392.2917244543707
1603,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488303,39,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,17121.221488735697,406.1006786191048
1604,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489183,57,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,23849.115086681868,393.5714039278056
1605,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486803,0,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,33699.312283848645,393.1024953755809
1606,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488163,32,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,35340.08165739163,386.9839795707768
1607,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489203,58,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,33028.220174907176,398.95735028161954
1608,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488643,43,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,102274.47410782929,390.3298438468538
1609,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487283,12,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,18057.91585011538,390.88088252006605
1610,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489663,69,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,32024.473690016785,397.69060371637227
1611,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488743,48,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,33081.05424098377,389.47402828188126
1612,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489043,50,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,18110.97324349612,388.5093010858415
1613,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487203,8,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,32435.458659695578,387.1525187113074
1614,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486823,1,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,31068.51946443418,400.9827954445422
1615,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486903,5,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,15675.608005790711,393.72505366865545
1616,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487343,15,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,37688.98257675157,389.54476535299216
1617,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488703,46,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,19365.82072721102,396.18389823432415
1618,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488623,42,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,11984.000775318187,394.16423938951215
1619,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487263,11,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,16829.37951417462,394.87736092903975
1620,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487363,16,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,20042.22215766264,395.29566357924966
1621,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487323,14,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,27566.60232013825,392.4733322962288
1622,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489603,66,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,19242.21314034755,389.7895187163027
1623,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547488603,41,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,40379.23306066779,391.0358995826216
1624,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489523,62,1335.0,,400.0,50.0,26.8,1.2,200.0,,,,,18586.536960861136,390.59652229329146
1625,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0215um (3a#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547995101,29,215.0,,400.0,50.0,26.8,1.2,200.0,,,,,153.43890841454748,471.7573196990693
1626,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652603,5,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,409.6229201312106,568.4230194069564
1627,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0215um (3a#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547995101,29,215.0,,800.0,50.0,26.8,1.2,200.0,,,,,88.46087855900072,571.296053926631
1628,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027980,47,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,39.0900517490018,511.26299211296487
1629,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027060,25,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,34.38445071132093,491.99898215193866
1630,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026120,3,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,39.84341043691239,479.0665563379034
1631,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026140,4,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,28.939411198848216,511.67981618271
1632,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027020,23,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,28.77302481821702,530.0349936007754
1633,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027600,40,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,151.8136583385269,404.1445792282642
